1	13	15	28
1	13	15	41
13	17	31	38
2	16	19	41
7	28	38	41
23	29	35	40
2	16	19	31
28	29	33	42
8	35	36	42
2	26	37	39
2	26	37	42
4	14	31	41
19	25	29	32
19	25	29	39
1	25	30	38
5	15	25	40
8	12	21	26
5	13	22	33
1	8	27	36
6	14	29	32
9	13	28	31
2	3	6	12
18	29	31	41
18	29	31	33
9	13	28	40
3	4	10	22
5	10	17	26
14	18	26	39
5	10	17	40
4	8	16	37
24	36	38	41
13	19	22	23
23	33	34	42
9	18	24	28
16	17	27	37
16	17	27	42
17	29	33	35
11	17	29	33
4	7	20	41
4	7	20	32
4	7	20	21
4	21	24	38
13	26	28	39
7	12	23	28
13	20	30	40
4	5	10	11
10	21	24	40
5	17	29	33
5	17	29	31
5	17	29	32
7	18	28	41
3	21	39	41
9	26	31	36
1	10	36	40
5	11	31	37
5	11	31	35
5	19	39	40
2	13	20	29
11	15	25	36
3	10	13	21
8	23	28	35
25	28	36	42
2	10	15	16
2	10	15	38
2	10	15	39
15	16	20	27
12	22	29	31
11	23	32	33
16	22	29	35
2	7	23	40
2	7	23	32
1	34	39	42
8	18	26	38
8	18	26	39
2	7	36	42
16	21	37	38
3	10	12	29
3	10	12	23
22	26	28	38
6	8	18	30
6	23	28	30
1	4	6	42
12	15	16	21
12	22	28	31
12	22	28	41
21	26	32	38
4	8	17	18
14	15	16	28
3	4	34	35
5	18	28	33
14	34	37	42
3	4	14	34
5	17	31	42
4	17	21	32
1	5	24	34
1	22	38	42
1	22	38	40
22	23	26	39
22	23	26	27
8	10	28	31
4	29	30	39
9	16	20	38
3	8	31	35
6	20	26	30
24	31	38	39
9	21	30	36
7	9	33	40
1	10	12	30
13	19	23	39
20	26	28	41
3	21	27	39
4	8	31	32
8	12	19	20
2	11	19	37
2	11	19	35
11	16	17	36
11	16	37	39
2	3	19	34
2	3	19	33
10	17	38	39
2	3	19	29
8	19	32	34
8	19	32	36
2	3	19	40
31	35	39	42
2	7	16	34
1	16	17	35
10	14	16	21
3	26	34	42
20	25	31	42
4	31	34	35
20	25	31	32
23	27	29	30
11	15	37	40
13	23	33	39
8	18	38	41
5	22	38	40
7	25	29	39
3	22	38	40
6	9	12	35
6	9	12	27
5	7	21	35
5	7	21	24
1	6	35	38
3	16	17	41
3	16	17	36
6	7	21	41
6	7	21	35
3	11	29	40
25	28	29	33
20	30	38	39
23	26	38	42
7	27	34	36
15	16	21	26
1	19	22	30
1	19	22	29
6	11	22	26
7	12	24	30
15	16	21	35
7	12	24	27
17	24	33	35
1	24	29	41
2	17	38	40
3	19	22	29
1	5	9	40
3	5	14	30
16	20	26	30
30	31	35	36
9	11	13	23
11	19	34	40
6	12	14	23
9	21	27	36
7	11	32	37
7	11	32	33
21	27	32	38
21	35	36	42
17	19	28	37
5	6	9	37
1	9	26	32
1	9	26	29
10	28	31	37
7	17	20	36
14	16	30	31
4	14	36	40
3	16	36	37
22	25	28	40
14	24	34	41
14	24	34	37
14	24	34	38
3	14	26	28
17	23	33	41
17	21	30	41
1	29	36	40
18	21	26	28
12	29	30	39
1	14	26	27
4	22	28	38
2	3	34	42
2	3	34	40
13	19	34	41
3	33	35	36
4	19	32	40
30	34	37	41
2	9	22	42
5	6	21	25
11	16	32	33
16	24	28	38
12	16	30	31
1	12	35	37
1	12	35	36
15	17	37	42
4	9	31	39
5	17	28	42
8	14	24	32
8	14	24	33
3	6	40	41
8	14	24	28
1	3	38	41
7	8	38	40
2	8	27	33
18	24	28	29
18	24	28	30
19	28	30	31
13	20	31	38
4	14	24	28
2	34	36	42
3	17	28	41
13	30	33	38
4	15	16	30
3	15	20	31
7	21	30	37
5	13	23	42
8	18	21	36
4	24	34	39
8	18	21	40
3	6	25	42
15	17	20	27
1	3	19	24
1	3	19	38
1	3	19	36
18	21	38	42
10	11	34	36
4	30	35	36
10	17	19	28
4	5	34	37
4	5	34	42
21	26	37	38
10	12	13	16
15	24	32	33
13	24	32	37
13	24	32	35
3	20	35	36
3	20	35	40
9	10	18	24
12	27	36	41
26	27	28	34
1	19	34	36
5	20	35	40
6	15	16	19
6	15	16	17
6	15	16	26
1	2	27	39
10	16	27	42
21	24	30	41
21	24	30	38
8	11	34	36
1	7	10	13
9	19	28	31
12	24	34	40
9	10	21	25
9	10	21	40
16	17	22	28
4	18	21	34
12	17	22	28
22	27	34	35
22	27	34	36
4	13	25	35
6	15	35	36
12	19	32	42
7	22	26	38
1	11	23	27
7	22	26	27
2	16	22	24
4	19	24	29
10	11	22	38
10	11	22	30
2	16	22	41
1	23	37	42
5	25	28	31
18	22	29	33
7	11	17	26
10	20	25	40
9	15	34	39
1	7	27	31
12	17	19	34
4	31	39	41
6	9	17	25
21	25	26	40
3	6	37	38
5	16	25	29
12	26	33	42
4	6	21	27
4	6	21	41
29	31	36	42
5	8	29	39
3	4	5	6
2	13	29	38
2	13	29	36
4	6	14	32
4	6	14	22
16	21	25	29
6	20	21	31
10	13	20	40
7	21	22	41
10	13	20	25
3	10	17	35
3	25	35	42
11	14	34	39
11	14	34	36
10	18	21	28
10	18	21	25
10	18	21	26
3	10	17	24
11	13	30	39
1	6	7	24
1	6	7	28
1	6	7	39
4	32	34	35
8	14	36	39
10	22	23	33
10	22	23	29
16	20	21	36
17	21	28	31
19	20	24	25
12	35	36	39
3	9	10	23
1	15	17	31
2	11	14	42
6	17	19	22
5	22	33	34
9	19	30	31
6	7	26	31
3	19	27	30
24	35	39	41
14	15	24	42
17	18	31	36
14	15	24	27
14	23	31	34
7	19	27	36
1	22	33	40
4	5	14	21
13	18	23	24
13	18	23	26
9	12	24	40
5	14	34	38
12	22	31	40
7	32	36	41
14	22	36	40
13	15	18	40
17	18	36	41
1	9	18	32
3	7	24	30
12	13	17	28
5	16	17	23
24	26	31	32
10	12	25	28
8	9	21	39
21	29	35	42
15	22	34	40
15	22	34	36
9	14	27	37
8	13	20	22
5	26	28	37
5	26	28	42
9	30	34	35
2	29	39	42
1	10	20	27
3	9	15	17
10	17	21	22
10	17	21	28
11	17	31	39
15	19	35	42
11	29	40	41
16	22	25	33
2	6	24	36
29	33	34	39
2	4	14	25
2	4	14	21
2	6	24	30
12	34	40	42
16	18	19	20
3	15	32	40
16	18	19	38
12	23	28	36
19	21	31	36
8	25	34	39
6	12	21	31
8	16	39	41
26	34	35	41
26	34	35	42
15	17	32	41
6	35	36	38
7	11	12	37
7	11	12	32
11	12	23	24
10	15	23	31
10	16	19	42
9	26	35	42
9	24	25	40
1	8	10	11
5	12	23	36
1	8	10	23
5	12	23	29
9	21	39	42
16	22	32	38
16	22	32	35
12	16	22	28
7	15	19	39
13	23	26	42
6	16	22	29
13	25	36	42
2	23	34	40
17	26	31	32
4	7	17	38
4	7	17	36
23	33	38	42
3	9	22	32
2	23	34	38
6	9	24	35
15	26	28	33
15	26	28	34
1	21	26	28
1	21	26	38
9	12	17	27
24	33	36	38
3	29	37	42
6	26	33	40
4	15	30	38
4	15	30	39
3	4	26	36
17	22	30	41
12	14	31	35
2	17	18	38
2	17	18	37
2	17	18	23
16	20	23	37
25	29	37	40
16	20	23	25
16	20	23	36
6	26	27	31
2	12	41	42
19	23	35	36
28	34	37	41
8	13	27	35
1	15	19	39
6	27	38	41
2	3	30	37
3	7	13	20
3	7	13	22
3	7	13	39
3	7	13	35
3	7	13	33
1	4	10	13
1	37	40	41
14	19	26	30
5	6	23	34
5	6	23	31
15	18	25	31
4	15	29	36
15	18	25	41
15	18	25	27
9	13	31	38
9	13	31	36
12	19	26	38
21	23	29	30
21	23	29	40
10	22	25	30
10	22	25	27
3	4	8	19
3	4	8	15
4	6	19	31
14	15	29	30
2	33	39	41
7	12	20	21
3	15	19	34
7	12	20	33
3	15	19	31
15	27	28	33
16	17	24	29
12	26	38	41
4	6	7	21
16	17	24	42
11	17	25	26
4	12	27	37
10	13	38	41
18	24	36	41
1	5	6	38
1	5	6	30
5	24	26	38
9	32	38	42
3	11	20	21
4	25	30	39
8	21	33	36
9	27	31	36
8	23	25	27
6	11	16	32
4	16	23	31
6	11	16	18
5	16	33	34
3	5	22	31
3	5	22	39
14	23	36	42
28	29	30	32
11	19	36	37
28	29	30	41
7	9	10	28
9	14	28	40
7	9	10	12
14	26	27	34
7	18	25	33
12	14	18	39
14	25	27	28
18	26	27	42
8	11	16	24
8	11	16	23
18	31	37	41
2	13	18	36
1	7	29	40
10	25	27	36
20	28	30	37
20	28	30	32
6	11	30	42
20	28	30	40
18	21	34	38
4	13	18	29
22	28	30	38
18	28	38	42
12	24	31	40
1	12	16	37
6	24	35	41
9	13	20	29
10	12	22	41
2	12	26	38
10	13	21	32
18	31	32	41
10	13	21	29
22	33	40	42
4	5	11	42
4	5	11	40
4	5	11	30
2	6	33	40
2	6	33	37
2	10	16	39
4	23	36	39
17	19	20	21
17	19	20	22
11	14	28	30
9	16	22	29
12	27	33	38
12	13	21	28
21	25	35	37
15	26	32	33
3	18	36	37
1	6	12	30
6	17	23	41
11	27	28	42
11	27	28	39
10	15	29	36
8	25	27	30
11	20	29	33
8	25	27	31
2	19	20	27
4	32	39	40
7	26	36	42
9	24	26	40
9	24	26	35
6	12	27	41
10	21	25	27
19	21	24	28
8	17	35	42
6	15	32	42
6	15	32	35
9	22	23	41
7	24	26	39
11	12	37	41
9	22	23	34
8	23	36	39
11	13	23	34
5	22	23	39
11	13	23	26
15	27	31	40
6	14	33	35
7	11	26	32
6	15	29	34
1	2	30	37
4	7	19	40
4	7	19	28
4	7	19	31
3	11	17	41
7	16	22	30
5	7	14	19
6	27	33	35
9	10	34	39
2	3	11	29
19	22	29	30
2	3	11	19
33	34	36	42
1	5	26	30
13	16	19	33
13	16	19	26
11	16	19	37
15	32	33	40
11	32	33	40
15	16	19	33
10	24	28	37
6	9	14	40
6	15	17	42
6	15	17	41
26	39	40	41
15	22	30	34
1	13	16	39
12	23	31	39
3	16	25	40
4	12	15	31
6	24	31	37
5	28	34	40
2	3	7	15
6	24	31	40
21	22	37	39
9	24	41	42
12	23	24	38
12	23	24	36
6	9	21	37
6	15	17	23
7	30	35	37
7	30	35	40
2	17	39	40
14	17	23	35
1	7	31	33
5	12	25	28
7	11	21	32
7	11	21	27
1	7	24	39
8	28	37	40
4	16	28	40
5	21	35	39
1	7	24	30
3	5	30	33
3	5	30	31
2	32	34	42
1	20	28	36
18	22	26	30
1	10	37	39
17	18	20	24
1	31	33	40
1	9	22	30
17	25	38	41
5	6	35	37
3	34	35	42
13	17	20	23
7	19	24	37
7	19	24	33
14	29	32	40
1	9	15	17
18	19	34	39
6	7	23	40
37	39	40	41
12	18	41	42
4	10	24	36
26	27	31	36
27	28	38	39
7	18	29	35
5	14	23	35
5	14	23	33
24	25	33	40
5	6	11	28
5	6	11	42
12	21	26	40
25	29	32	34
4	17	23	32
4	17	23	39
1	28	34	37
11	16	26	39
11	13	16	27
4	17	23	41
5	9	17	23
10	16	23	28
10	16	23	31
2	7	37	42
2	9	15	37
2	9	15	25
12	28	32	38
12	28	32	36
18	29	32	37
2	3	28	32
2	15	17	21
26	29	35	41
4	5	16	42
9	13	29	34
7	17	33	35
20	27	35	41
7	8	10	23
7	8	10	12
29	30	33	34
9	26	32	39
9	26	32	37
8	16	17	24
3	12	29	30
3	12	29	38
3	5	19	33
2	11	35	36
7	10	19	28
3	17	20	28
7	18	20	27
7	18	20	24
7	25	32	38
1	3	10	19
4	21	25	32
11	12	32	37
8	17	30	35
3	9	12	19
3	9	12	16
7	12	17	32
5	18	24	32
11	26	31	39
10	14	25	26
2	12	19	28
8	15	20	23
7	22	28	42
6	23	24	35
6	23	24	33
11	28	34	41
11	12	32	40
12	15	17	42
6	23	31	39
10	12	15	25
1	23	26	29
1	23	26	28
3	26	28	34
1	25	36	39
3	10	26	28
3	10	33	39
20	21	31	35
10	16	28	34
6	17	28	38
22	26	31	33
6	17	28	35
6	7	10	34
9	16	27	35
1	6	17	22
1	6	17	21
1	11	12	13
10	21	37	42
3	6	26	35
3	6	26	27
4	9	24	36
13	18	20	32
13	18	20	40
14	32	36	40
13	15	22	33
13	15	22	30
13	15	22	29
2	24	27	38
18	30	33	37
9	22	30	36
9	11	18	35
6	19	38	40
8	10	31	35
10	23	28	32
5	11	18	33
5	11	18	31
11	22	30	33
5	14	30	31
9	21	29	32
5	15	19	32
11	16	33	40
3	19	23	38
8	19	21	28
5	23	26	27
8	20	22	23
11	14	23	35
6	8	19	21
5	23	26	37
1	4	26	37
1	2	16	37
19	30	31	33
19	30	31	32
9	37	38	41
8	12	15	23
2	8	31	35
2	6	7	24
21	22	25	28
21	22	25	27
2	3	16	27
4	5	23	32
21	22	25	32
14	15	20	28
7	10	26	29
7	8	30	33
2	5	26	34
11	18	24	38
4	23	28	35
8	24	36	41
6	32	35	41
9	12	13	38
6	8	9	11
1	15	26	34
6	8	9	30
10	22	32	33
3	14	15	17
6	13	14	27
3	14	15	16
16	20	30	34
7	13	24	33
3	14	15	31
1	2	28	41
7	9	19	28
6	17	27	32
1	8	16	42
6	17	27	28
28	30	31	35
28	30	31	39
8	10	32	33
12	22	32	41
4	13	14	34
33	36	39	42
5	7	27	36
5	7	27	29
14	18	22	32
2	14	25	32
8	13	14	31
11	21	31	39
3	11	13	22
3	11	13	21
10	23	29	31
10	23	29	30
10	23	29	39
1	3	9	32
1	9	27	41
1	3	9	40
15	21	31	35
2	20	26	39
2	9	11	24
2	9	11	36
13	28	30	37
24	32	33	42
2	12	34	37
6	23	32	34
9	12	33	36
2	6	25	41
6	9	33	40
1	11	13	22
1	11	13	21
9	16	26	40
6	9	33	35
19	21	37	39
2	7	8	9
1	11	13	41
9	16	26	31
20	32	33	41
24	29	34	37
15	28	30	31
15	28	30	39
3	23	38	39
11	24	33	38
8	10	12	17
3	9	28	30
3	9	28	40
11	24	33	40
13	20	37	41
7	8	39	40
4	18	22	41
9	20	25	29
18	29	40	41
6	29	36	42
11	14	30	38
9	10	22	38
5	8	18	35
1	16	20	39
3	20	36	37
3	20	36	42
13	24	33	40
1	2	6	24
1	2	6	23
13	22	28	34
13	22	28	32
13	22	28	31
13	24	33	35
7	10	22	32
7	22	27	38
7	10	22	23
10	20	26	39
10	20	26	36
14	15	40	42
4	26	34	41
10	12	14	18
8	16	36	42
13	14	16	32
19	22	28	30
19	22	28	37
14	17	28	42
11	16	21	27
1	12	24	36
7	20	36	41
11	21	28	41
5	8	21	36
5	8	21	28
5	12	24	29
5	12	24	32
15	24	33	37
11	16	21	41
11	16	21	42
11	16	21	38
2	9	28	29
5	8	41	42
20	24	26	37
20	24	26	36
22	27	28	32
9	15	30	38
11	14	35	39
5	12	29	31
2	17	22	40
14	20	27	28
6	18	27	36
9	21	31	37
1	7	16	30
4	24	28	38
6	7	22	24
4	8	18	30
4	8	18	21
4	7	21	30
16	23	29	31
10	15	31	42
10	31	36	42
23	26	27	38
23	26	27	37
17	21	36	41
2	10	23	31
2	10	23	30
16	21	26	28
22	24	26	29
22	24	26	41
22	24	26	31
4	9	29	36
1	18	23	31
7	11	13	36
7	11	13	33
7	11	13	32
7	11	13	25
2	9	16	31
13	31	34	35
11	22	39	41
2	20	21	29
14	19	22	27
3	4	15	28
5	16	26	35
7	9	14	39
2	12	14	28
8	15	25	40
11	26	36	38
8	15	25	31
8	15	25	34
18	19	22	34
6	13	19	25
22	23	27	32
2	21	32	37
4	14	20	36
7	17	18	28
1	9	10	17
1	9	10	13
1	3	22	32
1	3	22	29
19	28	36	39
24	26	29	32
1	3	22	38
9	17	21	27
9	17	21	29
9	17	21	28
7	17	21	41
7	17	21	35
11	18	32	42
11	14	15	38
12	23	29	36
8	13	19	27
14	23	29	41
5	18	32	42
29	31	32	38
8	21	26	38
12	23	29	31
2	16	30	37
2	16	30	36
4	32	35	40
9	28	30	40
4	13	19	29
16	23	32	42
5	15	27	31
17	20	25	31
11	13	36	37
7	8	22	27
14	22	37	42
8	12	23	40
8	24	31	39
20	27	28	33
2	15	16	30
5	7	8	30
5	7	8	39
4	7	38	41
12	15	25	39
5	7	8	11
8	20	30	33
11	18	29	35
5	28	30	42
4	5	15	25
15	18	29	36
2	18	21	27
15	26	29	32
16	22	26	41
2	4	15	42
2	4	15	25
2	4	15	24
1	32	37	39
5	9	37	41
9	18	40	41
18	25	28	39
18	25	28	29
18	25	28	38
24	27	31	35
10	11	15	30
23	24	28	29
30	32	35	39
2	8	28	36
3	9	23	41
5	18	20	34
7	12	32	34
7	12	32	39
5	16	38	39
24	37	38	42
15	17	26	31
9	27	36	41
27	29	32	42
16	17	36	41
20	25	29	35
7	8	27	35
3	19	31	34
19	28	31	36
11	14	27	30
8	15	17	18
9	30	35	42
12	24	28	38
4	15	17	37
4	15	17	36
6	12	22	35
4	15	17	31
7	14	16	39
6	12	22	28
7	14	16	28
11	12	29	35
9	16	38	42
5	7	22	32
10	21	40	42
2	10	31	35
9	18	29	33
3	20	28	37
3	8	32	34
2	10	11	18
9	12	18	38
21	23	31	40
1	34	35	38
3	6	9	41
20	26	31	32
4	5	27	32
6	8	34	36
7	13	29	30
7	13	29	39
1	12	29	37
5	15	34	40
8	13	26	31
13	19	31	35
13	19	31	33
2	30	32	33
9	12	18	42
13	37	38	39
3	7	18	25
12	16	28	41
12	16	28	33
11	16	18	32
9	11	14	30
10	23	31	39
11	24	25	35
10	23	31	32
11	24	25	40
4	5	9	19
5	10	19	41
3	12	32	36
1	5	25	33
1	14	34	38
9	18	20	21
9	18	20	24
12	14	37	41
4	8	13	35
3	5	27	30
5	25	32	36
18	26	30	36
11	26	29	37
5	10	14	15
5	10	14	22
22	25	32	41
20	22	23	40
11	18	20	25
11	20	36	38
12	30	32	42
4	6	15	35
18	35	38	40
10	17	27	29
5	19	23	29
5	24	25	30
5	24	25	27
4	6	22	32
10	13	14	34
2	11	27	36
1	10	13	17
10	13	14	22
20	31	33	37
5	9	13	33
16	20	22	34
7	13	16	21
3	14	23	35
11	20	24	37
7	16	21	30
11	20	24	31
11	22	27	33
3	16	33	40
3	16	33	42
3	21	23	30
4	12	19	25
7	18	24	32
6	17	30	35
7	22	30	41
2	7	13	39
3	11	25	33
8	9	27	30
3	11	25	36
2	5	8	35
1	3	4	29
6	12	34	40
10	11	23	34
6	10	31	33
11	25	32	38
12	19	21	33
3	7	25	33
3	7	25	31
2	4	5	11
2	4	5	14
4	10	28	30
11	30	34	37
21	25	34	39
1	6	32	35
6	7	27	38
10	33	41	42
14	25	28	29
14	15	17	32
6	19	21	40
14	15	17	38
23	36	37	40
24	26	37	38
4	17	34	37
17	30	31	40
7	33	37	42
1	12	17	19
14	23	24	34
1	12	17	34
1	4	7	40
11	13	31	39
11	13	31	38
5	12	17	20
5	12	17	24
13	26	31	40
13	14	23	36
13	26	31	36
13	26	31	32
33	35	36	42
33	35	36	37
6	18	39	40
13	18	24	31
9	15	35	37
3	8	20	31
17	19	32	37
3	8	20	24
2	23	28	38
6	24	36	41
4	8	14	38
4	8	14	23
4	14	22	23
1	3	6	26
1	3	6	34
1	5	27	30
12	20	23	24
1	8	29	42
11	24	41	42
7	15	23	28
15	25	27	29
3	15	23	28
9	11	35	36
30	33	35	41
11	12	18	35
14	23	26	40
9	12	21	24
20	27	31	33
6	16	18	20
8	23	26	30
6	14	27	40
3	10	15	20
1	4	11	18
18	26	28	42
6	27	30	32
6	11	17	28
6	18	23	35
1	23	27	30
2	14	21	34
19	24	28	37
27	34	36	42
4	14	19	21
11	14	17	38
30	31	37	39
4	8	21	23
7	22	31	42
5	10	22	39
2	20	30	34
4	18	28	30
11	15	16	21
7	8	12	29
9	26	33	40
14	22	27	30
2	3	8	30
29	32	38	42
15	22	32	33
15	17	27	37
11	34	37	41
6	16	37	38
3	7	9	41
8	29	37	42
7	20	21	27
10	21	39	42
3	5	16	21
3	5	16	39
13	32	34	42
5	8	30	36
15	19	21	36
3	14	31	37
1	27	31	42
8	12	24	26
16	19	28	33
1	18	40	42
7	19	20	38
2	20	22	42
2	5	10	42
2	26	27	39
7	21	29	35
8	16	32	39
1	6	26	30
4	6	28	34
2	24	36	41
10	25	28	42
5	21	32	36
19	23	25	38
12	19	36	42
8	14	28	39
20	28	37	40
7	30	37	41
15	26	27	29
11	12	27	36
19	31	37	41
2	9	25	37
4	23	26	38
6	18	24	27
1	2	4	17
7	12	15	28
16	17	19	37
4	13	31	41
20	21	33	41
6	12	17	22
12	17	20	36
4	5	6	19
13	24	31	38
3	4	6	22
16	20	25	36
15	24	28	37
7	13	19	30
3	5	9	10
10	13	23	32
8	13	24	25
6	10	22	34
18	29	30	33
6	8	12	23
4	5	7	21
4	5	7	20
17	22	38	40
9	18	27	41
5	8	28	39
2	22	27	30
11	14	25	38
2	10	13	23
6	8	17	30
13	18	19	29
17	27	34	36
1	8	25	30
5	7	17	21
5	7	20	37
13	36	37	38
10	24	25	32
22	28	32	42
2	5	16	42
2	13	23	30
4	14	23	24
29	30	36	37
6	7	13	40
14	16	19	28
9	13	19	31
7	10	17	22
10	14	22	34
4	14	35	37
5	26	27	37
6	7	34	41
22	27	30	33
11	13	22	23
4	13	32	41
8	28	29	35
1	16	29	35
2	3	15	38
2	3	15	21
1	6	8	17
1	15	18	42
16	22	24	36
1	6	28	37
13	14	27	42
4	7	25	39
1	6	16	37
19	21	28	36
1	17	30	37
7	16	25	30
11	15	18	27
4	7	32	34
2	9	26	32
2	7	9	25
13	27	30	41
2	14	16	29
13	19	22	28
1	6	36	38
7	12	23	41
1	32	35	38
17	24	37	42
1	4	13	28
1	4	13	15
14	15	16	17
9	16	20	34
13	19	23	25
14	21	37	39
2	21	31	35
13	15	26	40
5	19	22	23
3	19	22	36
3	14	26	39
12	28	31	42
18	24	28	42
5	6	41	42
1	3	19	31
4	11	34	42
9	20	31	41
10	15	35	37
1	7	27	42
13	20	28	30
11	20	35	36
2	14	24	27
12	35	36	38
14	23	31	35
6	13	18	31
16	22	25	29
19	21	31	37
3	15	25	36
15	17	32	36
6	34	40	42
11	12	23	38
14	25	34	38
14	17	27	30
14	17	27	36
3	27	28	34
2	3	30	33
7	12	20	27
34	36	40	42
5	27	28	32
4	5	11	34
21	31	36	37
6	17	23	36
2	6	13	23
9	10	15	39
16	19	26	33
12	17	35	39
15	22	30	33
20	24	25	41
4	10	31	33
6	7	23	27
7	18	29	40
11	16	26	37
2	3	28	34
2	7	24	34
19	22	36	37
3	17	25	28
13	20	24	31
9	22	30	31
4	15	20	38
14	16	29	40
8	9	30	31
9	29	30	37
17	25	26	29
6	13	14	42
4	13	14	19
7	16	26	30
4	18	22	23
7	22	27	33
2	5	14	25
19	22	28	29
6	18	27	33
17	21	36	40
1	2	11	34
4	17	22	37
13	29	38	41
14	16	17	29
17	20	25	32
4	6	10	32
13	18	37	41
15	16	22	30
7	26	32	35
7	16	34	39
11	18	20	30
1	10	13	35
20	31	33	36
7	13	16	30
4	12	19	31
3	11	25	35
2	5	8	10
8	23	24	35
5	14	27	32
16	17	20	27
8	11	24	40
22	24	35	41
2	7	10	35
12	15	23	28
9	21	24	40
19	28	35	36
1	25	29	32
9	18	40	42
13	16	26	31
