1;3;8;20;34;45
11;13;15;27;38;45
19;20;23;33;37;45
15;25;28;37;41;46
4;22;25;29;32;45
1;6;11;17;30;46
3;27;42;43;44;47
3;17;27;31;38;40
9;20;35;41;42;46
4;7;16;21;30;45
3;16;17;34;35;48
14;17;28;34;36;48
6;12;24;43;45;47
6;16;33;35;38;49
4;11;18;32;42;43
4;9;23;35;42;46
22;25;35;38;39;48
4;10;15;19;29;35
24;26;27;39;43;48
11;18;20;28;39;46
8;22;23;35;42;49
19;35;36;43;44;45
1;2;3;28;36;46
7;29;42;44;45;49
3;24;27;42;46;48
11;20;28;32;33;46
14;21;25;30;40;48
15;29;32;43;44;48
8;18;25;31;32;43
17;26;30;42;48;49
16;31;34;36;43;44
2;6;15;18;28;36
4;18;27;35;46;49
3;8;11;12;21;33
10;15;26;28;37;40
2;5;22;33;38;44
2;4;12;30;36;47
2;5;19;29;31;47
14;18;20;37;42;46
22;23;37;38;42;44
2;7;26;33;39;40
9;17;20;25;42;44
2;10;14;17;22;37
1;6;23;42;44;46
9;11;36;39;40;44
16;30;31;32;33;47
16;18;25;31;35;42
3;27;28;40;45;49
5;18;27;40;45;48
13;14;16;23;25;44
13;20;22;31;38;49
14;18;20;26;29;42
14;19;27;31;35;38
5;8;10;15;30;37
1;27;28;30;35;38
14;21;27;30;41;45
15;16;30;38;45;49
18;21;24;27;29;35
1;3;13;15;21;45
30;33;34;35;36;47
2;10;13;33;39;42
7;19;24;35;37;41
2;8;12;24;28;35
10;18;29;39;40;41
7;10;13;38;41;42
11;14;23;25;34;43
10;16;19;26;36;49
10;34;39;40;46;49
3;10;17;20;35;37
11;16;17;20;31;39
4;6;7;14;28;29
4;13;21;23;31;44
9;14;28;31;34;41
4;6;26;27;30;39
15;19;28;31;46;48
6;12;13;20;27;31
8;23;32;34;47;49
20;23;36;39;47;48
17;18;25;27;29;46
2;3;18;24;32;33
21;22;25;30;43;47
4;6;14;16;25;27
9;32;37;39;46;49
3;7;15;29;30;49
7;8;13;20;28;33
2;20;27;29;33;45
3;13;14;16;30;44
1;6;7;10;33;44
4;23;24;30;31;39
10;22;30;36;40;46
16;18;19;23;25;27
12;27;31;38;39;46
12;20;24;31;33;45
2;13;22;24;25;36
4;14;27;31;45;46
2;14;17;18;20;30
1;15;21;38;46;48
2;10;14;16;22;31
4;7;10;17;32;38
25;31;39;46;48;49
8;12;28;29;34;36
15;17;19;21;22;44
2;24;33;47;48;49
7;12;32;46;47;48
2;10;30;32;40;43
21;25;34;43;44;47
10;15;25;32;39;43
5;17;25;26;31;36
3;17;36;41;43;47
4;10;13;30;43;49
3;5;16;25;31;39
8;24;35;38;44;46
7;8;11;25;40;49
4;5;13;17;26;30
16;38;39;40;45;47
27;28;32;35;40;49
5;6;9;27;34;37
7;12;23;27;35;40
3;9;12;23;33;39
9;22;24;27;29;37
1;20;27;44;45;46
3;12;17;23;25;30
1;3;18;29;34;40
6;9;23;24;28;29
5;12;13;37;40;41
1;3;11;12;35;45
2;3;5;12;40;47
3;16;32;35;36;38
8;13;17;31;33;46
8;16;28;30;32;48
5;9;11;27;33;41
4;27;29;31;39;49
3;29;31;36;37;39
8;13;17;27;35;44
4;19;20;21;38;40
4;6;23;34;40;49
7;15;20;35;36;46
5;7;9;25;34;45
3;13;14;24;32;45
4;12;19;26;43;49
7;11;16;18;21;23
8;18;23;27;30;31
9;10;15;25;29;46
10;13;19;20;30;31
3;15;32;41;44;48
2;12;14;18;35;46
7;15;24;29;32;40
2;7;15;28;34;49
15;34;39;41;47;49
2;8;11;16;20;34
10;18;31;35;44;45
10;13;20;21;22;32
27;29;37;42;45;46
10;18;20;22;37;48
32;35;38;41;45;46
3;4;16;35;38;42
2;11;16;22;25;49
16;17;20;44;48;49
13;15;30;38;40;49
2;6;14;21;22;44
6;20;30;32;36;43
3;12;17;39;41;44
17;23;28;30;31;34
6;9;15;18;21;27
9;14;18;31;35;49
10;20;22;25;40;45
7;13;26;33;36;43
8;16;23;25;36;39
5;20;22;27;33;48
5;6;19;25;41;47
8;14;22;24;31;44
5;7;11;22;33;44
1;10;28;29;30;46
10;16;24;28;38;43
3;13;15;16;17;44
8;13;15;16;22;25
6;9;10;14;26;37
11;16;26;29;30;35
4;6;11;39;42;46
10;25;28;35;39;44
5;23;25;27;35;45
21;22;28;39;42;44
7;20;24;30;32;41
4;9;19;21;23;46
12;13;14;22;32;46
10;14;17;34;44;49
15;40;43;44;45;48
6;14;17;31;41;43
3;13;22;28;30;43
7;11;13;21;33;36
11;19;23;25;39;48
6;12;15;24;42;45
16;21;25;28;31;36
5;26;29;41;48;49
32;35;38;45;48;49
14;16;27;28;34;49
17;23;29;36;37;40
9;10;17;41;43;46
8;24;30;32;37;49
1;8;10;39;43;47
1;12;18;27;36;44
10;16;21;24;30;47
10;23;25;39;46;48
12;14;17;27;29;49
6;15;18;23;35;49
2;7;36;40;43;49
4;13;17;21;22;28
18;23;25;36;37;45
2;13;22;31;45;47
2;4;21;29;33;45
17;41;42;46;47;48
1;8;9;16;17;38
4;15;26;38;39;43
4;5;37;38;44;48
10;13;23;28;35;44
2;18;20;21;22;37
3;26;34;40;44;45
4;14;36;37;43;44
2;8;18;22;39;40
1;4;9;19;23;32
3;9;28;36;38;49
3;5;14;39;46;49
14;19;30;34;35;46
18;26;28;42;44;48
6;25;27;31;45;47
5;9;14;15;27;35
3;18;23;36;42;47
7;11;16;28;39;45
5;27;30;37;41;42
1;3;21;28;31;39
4;6;9;25;29;36
12;13;17;23;46;48
13;17;27;33;41;46
3;6;20;31;45;46
10;23;27;30;42;44
1;9;28;38;39;49
3;11;20;22;26;47
1;5;11;29;31;36
12;21;32;44;47;49
14;15;23;38;42;43
2;3;10;13;16;23
9;18;32;34;35;39
10;18;29;34;41;45
2;27;32;34;39;49
11;15;18;20;22;39
1;2;9;15;40;44
6;8;12;13;17;44
3;8;15;18;31;41
2;3;8;39;40;46
3;4;15;22;37;46
6;8;12;26;30;34
1;3;22;40;43;47
11;26;35;37;41;49
6;10;18;24;29;42
4;5;21;30;31;48
10;11;24;27;34;35
4;7;15;24;31;34
17;23;32;33;36;38
17;19;23;25;27;33
1;21;24;32;33;35
18;19;25;27;29;39
23;28;33;39;43;47
12;24;30;34;39;43
3;18;25;30;36;40
1;9;10;31;39;41
15;23;24;35;42;48
6;7;9;19;30;37
4;16;17;30;35;41
3;17;21;34;35;47
1;6;9;25;34;47
6;17;18;25;29;35
3;21;27;38;39;48
2;11;17;18;19;49
8;13;15;23;45;47
6;13;20;22;28;39
26;27;31;34;36;39
4;6;11;16;19;23
5;11;13;17;39;43
9;20;29;33;45;48
3;13;18;24;38;40
2;4;9;13;18;23
3;6;15;37;44;47
16;25;26;29;38;47
4;11;13;15;33;44
5;11;12;37;42;46
3;13;19;23;48;49
1;7;10;12;14;46
4;5;11;29;36;39
3;5;26;31;41;44
4;6;11;29;32;48
1;16;25;32;37;45
2;4;6;18;38;42
12;19;26;38;40;47
9;12;25;27;37;38
21;27;29;32;40;41
13;19;23;26;41;42
2;10;24;29;44;46
6;12;23;28;31;40
3;10;19;20;21;44
9;10;19;22;36;38
3;7;9;35;45;49
8;20;31;33;36;44
5;12;17;19;32;35
5;14;19;20;23;46
19;22;30;40;44;47
3;12;15;17;28;49
7;14;36;44;45;47
10;24;33;40;47;49
2;8;9;17;26;27
2;3;9;23;28;36
11;17;30;33;35;43
3;7;21;25;41;47
9;31;33;37;40;43
11;23;27;40;43;44
2;9;10;13;28;35
7;14;15;34;35;37
5;9;26;33;42;45
8;11;14;26;39;49
3;5;14;19;26;28
8;11;20;38;39;49
6;9;16;17;40;47
6;7;22;28;34;35
6;7;8;28;29;44
7;11;17;27;32;34
13;15;23;25;39;49
24;26;32;34;43;45
7;19;24;28;40;44
6;7;9;12;17;40
15;17;27;30;42;46
1;7;11;15;20;42
1;5;14;27;42;47
16;21;24;38;40;46
12;19;26;27;44;46
5;8;26;39;41;43
5;12;20;21;37;45
4;30;35;37;48;49
2;14;15;17;36;42
3;5;15;23;29;35
3;15;29;45;46;48
1;2;7;17;44;48
12;14;16;32;42;49
3;11;12;20;23;32
14;23;28;39;42;47
4;5;10;37;38;45
